First Name,Last Name,Position,Team,Overall,Player Image,Team Logo,SPD,ACC,STR,AGI,AWR
AJ,Finley,Strong Safety,Seattle Seahawks,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3165.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,87,87,56,86,61
Arron,Mosby,Right Edge,Green Bay Packers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10425.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,82,86,76,67,58
Bam,Martin-Scott,Weak Backer,Carolina Panthers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10648.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,85,88,74,75,59
Baylon,Spector,Sam Backer,Buffalo Bills,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1953.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,86,91,67,84,63
Beau,Brade,Free Safety,NY Giants,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10019.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,84,91,61,87,62
Brandon,Pili,Defensive Tackle,Seattle Seahawks,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4848.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,61,72,82,60,68
Brayden,Willis,Tight End,San Francisco 49ers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2479.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,84,85,76,79,47
C.J.,Ravenell,Defensive Tackle,Tennessee Titans,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11082.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,70,75,82,60,59
C.J.,Okoye,Defensive Tackle,Baltimore Ravens,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11091.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,58,61,89,56,62
Case,Keenum,Quarterback,Chicago Bears,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5294.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,77,72,54,72,63
Colby,Sorsdal,Right Tackle,Detroit Lions,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4979.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,67,66,80,59,71
Dom,Jones,Cornerback,Cleveland Browns,63,,https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,87,90,60,85,57
Dylan,Cook,Right Tackle,Pittsburgh Steelers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10886.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,69,65,80,62,67
Easton,Mascarenas-Arnold,Mike Backer,Cleveland Browns,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11065.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,86,90,73,88,59
Elijah,Campbell,Strong Safety,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9726.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,90,84,61,84,62
Greedy,Vance Jr,Cornerback,Las Vegas Raiders,63,,https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,87,91,55,81,58
Hakeem,Adeniji,Right Tackle,Dallas Cowboys,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/67.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,66,71,84,42,75
Isaiah,Stalbird,Weak Backer,New Orleans Saints,63,,https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,89,95,66,76,57
Jack,Nelson,Left Tackle,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10677.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,67,71,84,64,66
Jackson,Woodard,Mike Backer,Miami Dolphins,63,,https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,84,87,73,77,62
Jake,Briningstool,Tight End,Kansas City Chiefs,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10497.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,81,84,71,77,58
Jamarco,Jones,Right Tackle,Detroit Lions,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8952.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,58,53,80,50,68
James,Hudson III,Left Tackle,NY Giants,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/764.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,60,65,82,51,73
Jarrett,Stidham,Quarterback,Denver Broncos,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9641.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,78,77,62,72,68
John,Williams,Right Guard,Green Bay Packers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10780.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,67,71,87,54,65
John,FitzPatrick,Tight End,Green Bay Packers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2713.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,80,83,79,67,70
Johnathan,Baldwin,Free Safety,Green Bay Packers,63,,https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,89,93,59,80,60
Jon,Rhattigan,Mike Backer,Las Vegas Raiders,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1597.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,80,84,72,75,55
Jonah,Monheim,Center,Jacksonville Jaguars,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10668.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,72,80,80,68,70
Jonathan,Ford,Defensive Tackle,Green Bay Packers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1636.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,57,66,84,52,65
Jordan,Colbert,Weak Backer,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11100.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,86,91,64,86,60
Jordan,Turner,Mike Backer,Denver Broncos,63,,https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,81,90,75,83,61
Jordan,Clark,Cornerback,NY Jets,63,,https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,88,89,60,73,58
Josh,Fryar,Right Tackle,Arizona Cardinals,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11076.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,70,78,86,61,58
Josh,Woods,Weak Backer,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/174.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,84,84,64,78,73
Julian,Hill,Tight End,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10397.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,83,85,75,72,55
Kayode,Awosika,Left Guard,Detroit Lions,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2766.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,65,64,86,48,64
Kendell,Brooks,Free Safety,Tennessee Titans,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10880.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,91,92,63,77,57
Kevin,Austin Jr,Wide Receiver,New Orleans Saints,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1151.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,91,95,67,91,48
Kristian,Welch,Mike Backer,Green Bay Packers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1086.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,85,84,75,78,63
Kyle,Hinton,Right Guard,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1450.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,75,76,87,60,63
Mason,Kinsey,Wide Receiver,Tennessee Titans,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1467.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,86,85,60,77,55
Mason,Richman,Right Tackle,Seattle Seahawks,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10956.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,60,72,84,65,65
Natrone,Brooks,Cornerback,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10878.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,88,90,50,82,66
Nick,Saldiveri,Right Guard,New Orleans Saints,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2381.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,65,78,84,61,68
PJ,Jules,Free Safety,Cincinnati Bengals,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11063.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,89,92,65,78,60
Quinn,Ewers,Quarterback,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10546.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,78,77,66,74,65
Reuben,Lowery III,Free Safety,Indianapolis Colts,63,,https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,91,91,61,83,58
Robert,Beal Jr,Left Edge,San Francisco 49ers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2639.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,90,92,68,75,66
Stetson,Bennett IV,Quarterback,Los Angeles Rams,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2535.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,84,90,55,84,61
Storm,Duck,Cornerback,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10893.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,91,92,63,80,62
Storm,Norton,Left Tackle,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9254.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,65,71,82,67,79
Teagan,Quitoriano,Tight End,Atlanta Falcons,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1900.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,74,74,78,73,57
Trey,Lance,Quarterback,Los Angeles Chargers,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1368.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,87,90,71,89,32
Tylan,Grable,Left Tackle,Buffalo Bills,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10087.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,74,81,81,73,68
Tyler,Batty,Left Edge,Minnesota Vikings,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10488.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,80,81,83,77,52
Walter,Rouse,Right Tackle,Minnesota Vikings,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10238.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,64,66,83,55,64
William,Wagner,Long Snapper,Cincinnati Bengals,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11064.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,73,75,71,66,54
Willie,Lampkin IV,Right Guard,Philadelphia Eagles,63,,https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,65,74,82,59,65
Yodny,Cajuste,Left Tackle,Miami Dolphins,63,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9411.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,64,56,88,58,73
Aaron,Brewer,Long Snapper,Arizona Cardinals,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5710.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,73,72,68,69,60
Andrew,Meyer,Center,Miami Dolphins,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10940.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,70,73,86,52,58
Atonio,Mafi,Right Guard,Las Vegas Raiders,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4648.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,55,54,84,53,60
Austin,Keys,Mike Backer,Arizona Cardinals,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11017.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,85,86,71,70,62
Ben,Sims,Tight End,Minnesota Vikings,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10442.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,85,88,69,69,57
Benjamin,Yurosek,Tight End,Minnesota Vikings,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11013.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,84,91,72,78,55
Blake,Whiteheart,Tight End,Cleveland Browns,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2471.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,82,88,72,82,61
Brady,Cook,Quarterback,NY Jets,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10526.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,85,89,67,82,51
Branson,Combs,Mike Backer,Jacksonville Jaguars,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11109.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,83,93,71,81,59
Chris,Edmonds,Strong Safety,Cleveland Browns,62,,https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,90,89,59,79,59
Chris,Stoll,Long Snapper,Seattle Seahawks,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5009.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,75,74,65,61,49
Christian,Kuntz,Long Snapper,Pittsburgh Steelers,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/968.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,79,85,76,78,50
CJ,Dippre,Tight End,New England Patriots,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10536.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,83,85,78,75,61
Cody,Lindenberg,Mike Backer,Las Vegas Raiders,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10635.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,82,81,71,79,64
David,Martin-Robinson,Tight End,Tennessee Titans,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10935.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,85,87,70,81,52
DeAngelo,Malone,Mike Backer,Atlanta Falcons,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1824.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,87,90,72,82,67
Demetrius,Flannigan-Fowles,Mike Backer,NY Giants,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1430.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5hloGwLNaCrg2IBn0CoWVb/b5996a802009a4252f992182bd9acf85/16.png,86,85,65,76,66
Devin,Culp,Tight End,Tampa Bay Buccaneers,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10047.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,90,92,68,74,68
Donovan,McMillon,Free Safety,Cleveland Browns,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11052.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,90,86,65,84,58
Dorian,Mausi Jr,Weak Backer,Tennessee Titans,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11016.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,83,83,68,77,61
Drew,Moss,Right Guard,Tennessee Titans,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11080.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,72,80,84,63,57
Easton,Stick,Quarterback,Atlanta Falcons,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9640.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,85,86,65,90,65
Elijah,Williams,Defensive Tackle,Minnesota Vikings,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11060.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,65,72,84,71,58
Eric,Rogers,Cornerback,Los Angeles Chargers,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11069.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,86,90,59,84,58
Ethan,Driskell,Right Tackle,Kansas City Chiefs,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10060.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,64,58,87,69,56
Garret,Wallow,Mike Backer,San Francisco 49ers,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1238.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,83,85,69,80,68
J.J.,Russell,Mike Backer,Arizona Cardinals,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4918.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,82,87,73,75,60
J.T.,Gray,Strong Safety,Tampa Bay Buccaneers,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9786.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1L5Fn21WqZN9jcLucGYg4c/ce29db9b9b4775d4e8fc337bf5c65027/6.png,90,90,65,81,57
Jack,Cochrane,Sam Backer,Kansas City Chiefs,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3015.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,84,90,70,75,51
Jacob,Hummel,Mike Backer,Baltimore Ravens,62,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4385.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,87,88,67,85,64
